STAT_DATE,XMMC,weather,ssd
2016-04-09,ÀÌÅÉÂéÀ±»¬Å£,1,72.2784505263158
2016-04-10,ÀÌÅÉÂéÀ±»¬Å£,1,60.89536
2016-04-11,ÀÌÅÉÂéÀ±»¬Å£,3,57.659965714285704
2016-04-12,ÀÌÅÉÂéÀ±»¬Å£,1,62.51519999999999
2016-04-13,ÀÌÅÉÂéÀ±»¬Å£,1,62.678450526315785
2016-04-14,ÀÌÅÉÂéÀ±»¬Å£,2,69.01360761904762
2016-04-15,ÀÌÅÉÂéÀ±»¬Å£,3,67.38562909090909
2016-04-16,ÀÌÅÉÂéÀ±»¬Å£,1,52.96009739130436
2016-04-17,ÀÌÅÉÂéÀ±»¬Å£,2,52.9152
2016-04-18,ÀÌÅÉÂéÀ±»¬Å£,2,54.53670666666667
2016-04-19,ÀÌÅÉÂéÀ±»¬Å£,2,54.42933333333333
2016-04-20,ÀÌÅÉÂéÀ±»¬Å£,1,72.2784505263158
2016-04-21,ÀÌÅÉÂéÀ±»¬Å£,1,69.26026666666667
2016-04-22,ÀÌÅÉÂéÀ±»¬Å£,1,61.04440000000001
2016-04-23,ÀÌÅÉÂéÀ±»¬Å£,1,67.38562909090909
2016-04-24,ÀÌÅÉÂéÀ±»¬Å£,1,64.31630222222222
2016-04-25,ÀÌÅÉÂéÀ±»¬Å£,2,67.60625999999999
2016-04-26,ÀÌÅÉÂéÀ±»¬Å£,2,70.6444
2016-04-27,ÀÌÅÉÂéÀ±»¬Å£,2,59.27700148148148
2016-04-28,ÀÌÅÉÂéÀ±»¬Å£,2,62.678450526315785
2016-04-29,ÀÌÅÉÂéÀ±»¬Å£,1,75.55862588235293
2016-04-30,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-05-01,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-05-02,ÀÌÅÉÂéÀ±»¬Å£,2,56.16009739130436
2016-05-03,ÀÌÅÉÂéÀ±»¬Å£,1,61.116302222222224
2016-05-04,ÀÌÅÉÂéÀ±»¬Å£,3,75.55862588235293
2016-05-05,ÀÌÅÉÂéÀ±»¬Å£,1,61.116302222222224
2016-05-06,ÀÌÅÉÂéÀ±»¬Å£,1,57.84440000000001
2016-05-07,ÀÌÅÉÂéÀ±»¬Å£,1,72.2784505263158
2016-05-08,ÀÌÅÉÂéÀ±»¬Å£,2,64.31630222222222
2016-05-09,ÀÌÅÉÂéÀ±»¬Å£,2,64.13670666666667
2016-05-10,ÀÌÅÉÂéÀ±»¬Å£,2,73.9163022222222
2016-05-11,ÀÌÅÉÂéÀ±»¬Å£,3,77.20626
2016-05-12,ÀÌÅÉÂéÀ±»¬Å£,1,54.58562909090909
2016-05-13,ÀÌÅÉÂéÀ±»¬Å£,3,70.6444
2016-05-14,ÀÌÅÉÂéÀ±»¬Å£,3,54.42933333333333
2016-05-15,ÀÌÅÉÂéÀ±»¬Å£,1,56.213607619047615
2016-05-16,ÀÌÅÉÂéÀ±»¬Å£,1,67.60625999999999
2016-05-17,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-05-18,ÀÌÅÉÂéÀ±»¬Å£,2,75.55862588235293
2016-05-19,ÀÌÅÉÂéÀ±»¬Å£,1,77.20626
2016-05-20,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-05-21,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-05-22,ÀÌÅÉÂéÀ±»¬Å£,1,77.20626
2016-05-23,ÀÌÅÉÂéÀ±»¬Å£,3,67.38562909090909
2016-05-24,ÀÌÅÉÂéÀ±»¬Å£,2,67.60625999999999
2016-05-25,ÀÌÅÉÂéÀ±»¬Å£,1,69.26026666666667
2016-05-26,ÀÌÅÉÂéÀ±»¬Å£,1,66.06026666666666
2016-05-27,ÀÌÅÉÂéÀ±»¬Å£,1,72.59328000000002
2016-05-28,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-05-29,ÀÌÅÉÂéÀ±»¬Å£,1,70.92201142857145
2016-05-30,ÀÌÅÉÂéÀ±»¬Å£,2,85.57477818181819
2016-05-31,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-06-01,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-06-02,ÀÌÅÉÂéÀ±»¬Å£,2,70.92201142857145
2016-06-03,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-06-04,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-06-05,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-06-06,ÀÌÅÉÂéÀ±»¬Å£,3,80.52201142857146
2016-06-07,ÀÌÅÉÂéÀ±»¬Å£,2,70.6444
2016-06-08,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-06-09,ÀÌÅÉÂéÀ±»¬Å£,3,72.59328000000002
2016-06-10,ÀÌÅÉÂéÀ±»¬Å£,2,72.59328000000002
2016-06-11,ÀÌÅÉÂéÀ±»¬Å£,2,69.26026666666667
2016-06-12,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-06-13,ÀÌÅÉÂéÀ±»¬Å£,5,70.6444
2016-06-14,ÀÌÅÉÂéÀ±»¬Å£,3,69.01360761904762
2016-06-15,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-06-16,ÀÌÅÉÂéÀ±»¬Å£,2,85.57477818181819
2016-06-17,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-06-18,ÀÌÅÉÂéÀ±»¬Å£,1,82.19328
2016-06-19,ÀÌÅÉÂéÀ±»¬Å£,3,85.57477818181819
2016-06-20,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-06-21,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-06-22,ÀÌÅÉÂéÀ±»¬Å£,2,87.2928
2016-06-23,ÀÌÅÉÂéÀ±»¬Å£,3,87.2928
2016-06-24,ÀÌÅÉÂéÀ±»¬Å£,2,72.59328000000002
2016-06-25,ÀÌÅÉÂéÀ±»¬Å£,1,87.2928
2016-06-26,ÀÌÅÉÂéÀ±»¬Å£,2,89.03708444444445
2016-06-27,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-06-28,ÀÌÅÉÂéÀ±»¬Å£,3,73.9163022222222
2016-06-29,ÀÌÅÉÂéÀ±»¬Å£,3,77.20626
2016-06-30,ÀÌÅÉÂéÀ±»¬Å£,3,80.52201142857146
2016-07-01,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-07-02,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-03,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-04,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-07-05,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-06,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-07,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-07-08,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-09,ÀÌÅÉÂéÀ±»¬Å£,3,85.57477818181819
2016-07-10,ÀÌÅÉÂéÀ±»¬Å£,3,89.03708444444445
2016-07-11,ÀÌÅÉÂéÀ±»¬Å£,3,89.03708444444445
2016-07-12,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-07-13,ÀÌÅÉÂéÀ±»¬Å£,2,87.2928
2016-07-14,ÀÌÅÉÂéÀ±»¬Å£,3,80.52201142857146
2016-07-15,ÀÌÅÉÂéÀ±»¬Å£,2,75.55862588235293
2016-07-16,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-07-17,ÀÌÅÉÂéÀ±»¬Å£,1,82.19328
2016-07-18,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-19,ÀÌÅÉÂéÀ±»¬Å£,5,72.2784505263158
2016-07-20,ÀÌÅÉÂéÀ±»¬Å£,4,69.01360761904762
2016-07-21,ÀÌÅÉÂéÀ±»¬Å£,3,77.20626
2016-07-22,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-07-23,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-07-24,ÀÌÅÉÂéÀ±»¬Å£,6,83.87645333333333
2016-07-25,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-07-26,ÀÌÅÉÂéÀ±»¬Å£,2,83.87645333333333
2016-07-27,ÀÌÅÉÂéÀ±»¬Å£,2,85.57477818181819
2016-07-28,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-07-29,ÀÌÅÉÂéÀ±»¬Å£,2,83.87645333333333
2016-07-30,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-07-31,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-08-01,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-08-02,ÀÌÅÉÂéÀ±»¬Å£,1,83.87645333333333
2016-08-03,ÀÌÅÉÂéÀ±»¬Å£,1,85.57477818181819
2016-08-04,ÀÌÅÉÂéÀ±»¬Å£,2,83.87645333333333
2016-08-05,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-08-06,ÀÌÅÉÂéÀ±»¬Å£,3,83.87645333333333
2016-08-07,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-08-08,ÀÌÅÉÂéÀ±»¬Å£,3,78.86026666666666
2016-08-09,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-08-10,ÀÌÅÉÂéÀ±»¬Å£,2,83.87645333333333
2016-08-11,ÀÌÅÉÂéÀ±»¬Å£,2,85.57477818181819
2016-08-12,ÀÌÅÉÂéÀ±»¬Å£,3,78.86026666666666
2016-08-13,ÀÌÅÉÂéÀ±»¬Å£,3,85.57477818181819
2016-08-14,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-08-15,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-08-16,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-08-17,ÀÌÅÉÂéÀ±»¬Å£,4,77.20626
2016-08-18,ÀÌÅÉÂéÀ±»¬Å£,3,70.6444
2016-08-19,ÀÌÅÉÂéÀ±»¬Å£,1,82.19328
2016-08-20,ÀÌÅÉÂéÀ±»¬Å£,1,82.19328
2016-08-21,ÀÌÅÉÂéÀ±»¬Å£,2,82.19328
2016-08-22,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-08-23,ÀÌÅÉÂéÀ±»¬Å£,3,78.86026666666666
2016-08-24,ÀÌÅÉÂéÀ±»¬Å£,3,82.19328
2016-08-25,ÀÌÅÉÂéÀ±»¬Å£,1,67.72201142857145
2016-08-26,ÀÌÅÉÂéÀ±»¬Å£,1,77.20626
2016-08-27,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-08-28,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-08-29,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-08-30,ÀÌÅÉÂéÀ±»¬Å£,2,77.20626
2016-08-31,ÀÌÅÉÂéÀ±»¬Å£,2,74.27645333333334
2016-09-01,ÀÌÅÉÂéÀ±»¬Å£,2,64.31630222222222
2016-09-02,ÀÌÅÉÂéÀ±»¬Å£,2,75.55862588235293
2016-09-03,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-09-04,ÀÌÅÉÂéÀ±»¬Å£,2,75.55862588235293
2016-09-05,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-09-06,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-09-07,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-09-08,ÀÌÅÉÂéÀ±»¬Å£,1,80.52201142857146
2016-09-09,ÀÌÅÉÂéÀ±»¬Å£,2,80.52201142857146
2016-09-10,ÀÌÅÉÂéÀ±»¬Å£,3,77.20626
2016-09-11,ÀÌÅÉÂéÀ±»¬Å£,2,67.38562909090909
2016-09-12,ÀÌÅÉÂéÀ±»¬Å£,2,72.2784505263158
2016-09-13,ÀÌÅÉÂéÀ±»¬Å£,1,73.9163022222222
2016-09-14,ÀÌÅÉÂéÀ±»¬Å£,1,78.86026666666666
2016-09-15,ÀÌÅÉÂéÀ±»¬Å£,2,78.86026666666666
2016-09-16,ÀÌÅÉÂéÀ±»¬Å£,3,78.86026666666666
2016-09-17,ÀÌÅÉÂéÀ±»¬Å£,3,70.6444
2016-09-18,ÀÌÅÉÂéÀ±»¬Å£,1,64.13670666666667
2016-09-19,ÀÌÅÉÂéÀ±»¬Å£,1,70.6444
2016-09-20,ÀÌÅÉÂéÀ±»¬Å£,2,72.2784505263158
2016-09-21,ÀÌÅÉÂéÀ±»¬Å£,2,69.01360761904762
2016-09-22,ÀÌÅÉÂéÀ±»¬Å£,3,72.2784505263158
2016-09-23,ÀÌÅÉÂéÀ±»¬Å£,3,75.55862588235293
2016-09-24,ÀÌÅÉÂéÀ±»¬Å£,3,77.20626
2016-09-25,ÀÌÅÉÂéÀ±»¬Å£,3,72.2784505263158
2016-09-26,ÀÌÅÉÂéÀ±»¬Å£,3,70.6444
2016-09-27,ÀÌÅÉÂéÀ±»¬Å£,1,56.213607619047615
2016-09-28,ÀÌÅÉÂéÀ±»¬Å£,1,62.51519999999999
2016-09-29,ÀÌÅÉÂéÀ±»¬Å£,2,65.76009739130436
2016-09-30,ÀÌÅÉÂéÀ±»¬Å£,2,69.01360761904762
2016-10-01,ÀÌÅÉÂéÀ±»¬Å£,2,72.2784505263158
2016-10-02,ÀÌÅÉÂéÀ±»¬Å£,2,72.2784505263158
2016-10-03,ÀÌÅÉÂéÀ±»¬Å£,3,75.55862588235293
2016-10-04,ÀÌÅÉÂéÀ±»¬Å£,2,62.51519999999999
2016-10-05,ÀÌÅÉÂéÀ±»¬Å£,2,67.38562909090909
2016-10-06,ÀÌÅÉÂéÀ±»¬Å£,4,60.89536
2016-10-07,ÀÌÅÉÂéÀ±»¬Å£,1,57.659965714285704
2016-10-08,ÀÌÅÉÂéÀ±»¬Å£,1,48.09536
2016-10-09,ÀÌÅÉÂéÀ±»¬Å£,1,59.27700148148148
2016-10-10,ÀÌÅÉÂéÀ±»¬Å£,1,60.89536
2016-10-11,ÀÌÅÉÂéÀ±»¬Å£,1,52.9152
2016-10-12,ÀÌÅÉÂéÀ±»¬Å£,3,60.89536
2016-10-13,ÀÌÅÉÂéÀ±»¬Å£,2,65.76009739130436
2016-10-14,ÀÌÅÉÂéÀ±»¬Å£,2,67.38562909090909
2016-10-15,ÀÌÅÉÂéÀ±»¬Å£,3,57.659965714285704
2016-10-16,ÀÌÅÉÂéÀ±»¬Å£,1,64.13670666666667
2016-10-17,ÀÌÅÉÂéÀ±»¬Å£,1,64.13670666666667
2016-10-18,ÀÌÅÉÂéÀ±»¬Å£,2,64.13670666666667
2016-10-19,ÀÌÅÉÂéÀ±»¬Å£,2,65.76009739130436
2016-10-20,ÀÌÅÉÂéÀ±»¬Å£,3,54.42933333333333
2016-10-21,ÀÌÅÉÂéÀ±»¬Å£,2,51.20257
2016-10-22,ÀÌÅÉÂéÀ±»¬Å£,2,52.81551483870968
2016-10-23,ÀÌÅÉÂéÀ±»¬Å£,1,54.42933333333333
2016-10-24,ÀÌÅÉÂéÀ±»¬Å£,3,52.81551483870968
2016-10-25,ÀÌÅÉÂéÀ±»¬Å£,2,57.659965714285704
2016-10-26,ÀÌÅÉÂéÀ±»¬Å£,2,54.42933333333333
2016-10-27,ÀÌÅÉÂéÀ±»¬Å£,3,47.97899294117647
2016-10-28,ÀÌÅÉÂéÀ±»¬Å£,1,38.40257
2016-10-29,ÀÌÅÉÂéÀ±»¬Å£,2,47.97899294117647
2016-10-30,ÀÌÅÉÂéÀ±»¬Å£,1,41.60257
2016-10-31,ÀÌÅÉÂéÀ±»¬Å£,1,30.33077333333333
2016-11-01,ÀÌÅÉÂéÀ±»¬Å£,1,43.148471351351354
2016-11-02,ÀÌÅÉÂéÀ±»¬Å£,1,49.59041939393939
2016-11-03,ÀÌÅÉÂéÀ±»¬Å£,2,54.42933333333333
2016-11-04,ÀÌÅÉÂéÀ±»¬Å£,2,54.42933333333333
2016-11-05,ÀÌÅÉÂéÀ±»¬Å£,2,57.659965714285704
2016-11-06,ÀÌÅÉÂéÀ±»¬Å£,3,44.75807111111111
2016-11-07,ÀÌÅÉÂéÀ±»¬Å£,1,35.178992941176475
2016-11-08,ÀÌÅÉÂéÀ±»¬Å£,1,46.368228571428574
2016-11-09,ÀÌÅÉÂéÀ±»¬Å£,3,46.368228571428574
2016-11-10,ÀÌÅÉÂéÀ±»¬Å£,2,44.75807111111111
2016-11-11,ÀÌÅÉÂéÀ±»¬Å£,1,47.97899294117647
2016-11-12,ÀÌÅÉÂéÀ±»¬Å£,3,49.59041939393939
2016-11-13,ÀÌÅÉÂéÀ±»¬Å£,2,47.97899294117647
2016-11-14,ÀÌÅÉÂéÀ±»¬Å£,1,36.79041939393939
2016-11-15,ÀÌÅÉÂéÀ±»¬Å£,2,46.368228571428574
2016-11-16,ÀÌÅÉÂéÀ±»¬Å£,3,47.97899294117647
2016-11-17,ÀÌÅÉÂéÀ±»¬Å£,2,41.5393852631579
2016-11-18,ÀÌÅÉÂéÀ±»¬Å£,2,46.368228571428574
2016-11-19,ÀÌÅÉÂéÀ±»¬Å£,3,41.60257
2016-11-20,ÀÌÅÉÂéÀ±»¬Å£,5,38.3226
2016-11-21,ÀÌÅÉÂéÀ±»¬Å£,2,20.687288888888887
2016-11-22,ÀÌÅÉÂéÀ±»¬Å£,2,20.687288888888887
2016-11-23,ÀÌÅÉÂéÀ±»¬Å£,1,35.10744380952381
2016-11-24,ÀÌÅÉÂéÀ±»¬Å£,1,36.71483317073171
2016-11-25,ÀÌÅÉÂéÀ±»¬Å£,2,38.3226
2016-11-26,ÀÌÅÉÂéÀ±»¬Å£,1,43.148471351351354
2016-11-27,ÀÌÅÉÂéÀ±»¬Å£,1,31.93938526315789
2016-11-28,ÀÌÅÉÂéÀ±»¬Å£,3,43.148471351351354
2016-11-29,ÀÌÅÉÂéÀ±»¬Å£,4,35.10744380952381
2016-11-30,ÀÌÅÉÂéÀ±»¬Å£,1,44.75807111111111
2016-12-01,ÀÌÅÉÂéÀ±»¬Å£,1,44.75807111111111
2016-12-02,ÀÌÅÉÂéÀ±»¬Å£,3,44.75807111111111
2016-12-03,ÀÌÅÉÂéÀ±»¬Å£,2,41.558071111111104
2016-12-04,ÀÌÅÉÂéÀ±»¬Å£,2,44.75807111111111
2016-12-05,ÀÌÅÉÂéÀ±»¬Å£,1,36.73077333333333
2016-12-06,ÀÌÅÉÂéÀ±»¬Å£,2,39.930773333333335
2016-12-07,ÀÌÅÉÂéÀ±»¬Å£,2,39.94847135135136
2016-12-08,ÀÌÅÉÂéÀ±»¬Å£,1,28.739385263157892
2016-12-09,ÀÌÅÉÂéÀ±»¬Å£,3,36.71483317073171
2016-12-10,ÀÌÅÉÂéÀ±»¬Å£,3,38.3226
2016-12-11,ÀÌÅÉÂéÀ±»¬Å£,2,35.12259999999999
2016-12-12,ÀÌÅÉÂéÀ±»¬Å£,2,38.3226
2016-12-13,ÀÌÅÉÂéÀ±»¬Å£,1,36.71483317073171
2016-12-14,ÀÌÅÉÂéÀ±»¬Å£,1,33.50040558139535
2016-12-15,ÀÌÅÉÂéÀ±»¬Å£,1,30.33077333333333
2016-12-16,ÀÌÅÉÂéÀ±»¬Å£,2,36.73077333333333
2016-12-17,ÀÌÅÉÂéÀ±»¬Å£,2,41.5393852631579
2016-12-18,ÀÌÅÉÂéÀ±»¬Å£,2,41.5393852631579
2016-12-19,ÀÌÅÉÂéÀ±»¬Å£,2,43.148471351351354
2016-12-20,ÀÌÅÉÂéÀ±»¬Å£,2,33.54847135135135
2016-12-21,ÀÌÅÉÂéÀ±»¬Å£,2,35.10744380952381
2016-12-22,ÀÌÅÉÂéÀ±»¬Å£,1,30.33077333333333
2016-12-23,ÀÌÅÉÂéÀ±»¬Å£,2,31.907443809523805
2016-12-24,ÀÌÅÉÂéÀ±»¬Å£,3,36.71483317073171
2016-12-25,ÀÌÅÉÂéÀ±»¬Å£,3,31.907443809523805
2016-12-26,ÀÌÅÉÂéÀ±»¬Å£,1,35.10744380952381
2016-12-27,ÀÌÅÉÂéÀ±»¬Å£,2,30.300405581395346
2016-12-28,ÀÌÅÉÂéÀ±»¬Å£,1,27.114833170731703
2016-12-29,ÀÌÅÉÂéÀ±»¬Å£,2,36.71483317073171
2016-12-30,ÀÌÅÉÂéÀ±»¬Å£,2,38.3226
2016-12-31,ÀÌÅÉÂéÀ±»¬Å£,2,33.5148331707317
2017-01-01,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-01-02,ÀÌÅÉÂéÀ±»¬Å£,3,38.339385263157894
2017-01-03,ÀÌÅÉÂéÀ±»¬Å£,2,35.12259999999999
2017-01-04,ÀÌÅÉÂéÀ±»¬Å£,2,36.73077333333333
2017-01-05,ÀÌÅÉÂéÀ±»¬Å£,2,30.300405581395346
2017-01-06,ÀÌÅÉÂéÀ±»¬Å£,2,33.5148331707317
2017-01-07,ÀÌÅÉÂéÀ±»¬Å£,3,33.50040558139535
2017-01-08,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-01-09,ÀÌÅÉÂéÀ±»¬Å£,1,31.907443809523805
2017-01-10,ÀÌÅÉÂéÀ±»¬Å£,1,27.114833170731703
2017-01-11,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-01-12,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-01-13,ÀÌÅÉÂéÀ±»¬Å£,1,25.507443809523807
2017-01-14,ÀÌÅÉÂéÀ±»¬Å£,1,31.907443809523805
2017-01-15,ÀÌÅÉÂéÀ±»¬Å£,2,28.69369454545455
2017-01-16,ÀÌÅÉÂéÀ±»¬Å£,2,28.69369454545455
2017-01-17,ÀÌÅÉÂéÀ±»¬Å£,1,33.5148331707317
2017-01-18,ÀÌÅÉÂéÀ±»¬Å£,3,30.300405581395346
2017-01-19,ÀÌÅÉÂéÀ±»¬Å£,1,15.893694545454546
2017-01-20,ÀÌÅÉÂéÀ±»¬Å£,2,28.69369454545455
2017-01-21,ÀÌÅÉÂéÀ±»¬Å£,1,17.48728888888889
2017-01-22,ÀÌÅÉÂéÀ±»¬Å£,1,27.08728888888889
2017-01-23,ÀÌÅÉÂéÀ±»¬Å£,1,28.69369454545455
2017-01-24,ÀÌÅÉÂéÀ±»¬Å£,2,33.5148331707317
2017-01-25,ÀÌÅÉÂéÀ±»¬Å£,2,35.12259999999999
2017-01-26,ÀÌÅÉÂéÀ±»¬Å£,1,30.34847135135136
2017-01-29,ÀÌÅÉÂéÀ±»¬Å£,1,19.093694545454547
2017-01-30,ÀÌÅÉÂéÀ±»¬Å£,2,28.69369454545455
2017-01-31,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-02-01,ÀÌÅÉÂéÀ±»¬Å£,1,27.114833170731703
2017-02-02,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-02-03,ÀÌÅÉÂéÀ±»¬Å£,2,39.930773333333335
2017-02-04,ÀÌÅÉÂéÀ±»¬Å£,1,41.558071111111104
2017-02-05,ÀÌÅÉÂéÀ±»¬Å£,1,39.94847135135136
2017-02-06,ÀÌÅÉÂéÀ±»¬Å£,2,33.5148331707317
2017-02-07,ÀÌÅÉÂéÀ±»¬Å£,2,28.69369454545455
2017-02-08,ÀÌÅÉÂéÀ±»¬Å£,1,23.914833170731697
2017-02-09,ÀÌÅÉÂéÀ±»¬Å£,1,22.307443809523807
2017-02-10,ÀÌÅÉÂéÀ±»¬Å£,1,23.914833170731697
2017-02-11,ÀÌÅÉÂéÀ±»¬Å£,1,38.339385263157894
2017-02-12,ÀÌÅÉÂéÀ±»¬Å£,1,41.558071111111104
2017-02-13,ÀÌÅÉÂéÀ±»¬Å£,1,43.168228571428564
2017-02-14,ÀÌÅÉÂéÀ±»¬Å£,1,39.94847135135136
2017-02-15,ÀÌÅÉÂéÀ±»¬Å£,2,39.94847135135136
2017-02-16,ÀÌÅÉÂéÀ±»¬Å£,2,28.739385263157892
2017-02-17,ÀÌÅÉÂéÀ±»¬Å£,1,35.12259999999999
2017-02-18,ÀÌÅÉÂéÀ±»¬Å£,2,39.94847135135136
2017-02-19,ÀÌÅÉÂéÀ±»¬Å£,1,41.629333333333335
2017-02-20,ÀÌÅÉÂéÀ±»¬Å£,2,30.33077333333333
2017-02-21,ÀÌÅÉÂéÀ±»¬Å£,3,28.69369454545455
2017-02-22,ÀÌÅÉÂéÀ±»¬Å£,1,35.15807111111111
2017-02-23,ÀÌÅÉÂéÀ±»¬Å£,1,38.339385263157894
2017-02-24,ÀÌÅÉÂéÀ±»¬Å£,1,46.390419393939396
2017-02-25,ÀÌÅÉÂéÀ±»¬Å£,2,49.59041939393939
2017-02-26,ÀÌÅÉÂéÀ±»¬Å£,1,51.20257
2017-02-27,ÀÌÅÉÂéÀ±»¬Å£,1,49.615514838709686
2017-02-28,ÀÌÅÉÂéÀ±»¬Å£,2,51.22933333333333
2017-03-01,ÀÌÅÉÂéÀ±»¬Å£,1,30.34847135135136
2017-03-02,ÀÌÅÉÂéÀ±»¬Å£,1,41.60257
2017-03-03,ÀÌÅÉÂéÀ±»¬Å£,1,51.20257
2017-03-04,ÀÌÅÉÂéÀ±»¬Å£,2,48.00257000000001
2017-03-05,ÀÌÅÉÂéÀ±»¬Å£,1,35.178992941176475
2017-03-06,ÀÌÅÉÂéÀ±»¬Å£,1,31.95807111111111
2017-03-07,ÀÌÅÉÂéÀ±»¬Å£,1,35.15807111111111
2017-03-08,ÀÌÅÉÂéÀ±»¬Å£,1,41.60257
2017-03-09,ÀÌÅÉÂéÀ±»¬Å£,1,51.22933333333333
2017-03-10,ÀÌÅÉÂéÀ±»¬Å£,2,52.844115862068975
2017-03-11,ÀÌÅÉÂéÀ±»¬Å£,1,59.3152
2017-03-12,ÀÌÅÉÂéÀ±»¬Å£,1,38.40257
2017-03-13,ÀÌÅÉÂéÀ±»¬Å£,1,49.615514838709686
2017-03-14,ÀÌÅÉÂéÀ±»¬Å£,2,51.22933333333333
2017-03-15,ÀÌÅÉÂéÀ±»¬Å£,1,52.844115862068975
2017-03-16,ÀÌÅÉÂéÀ±»¬Å£,2,54.459965714285715
2017-03-17,ÀÌÅÉÂéÀ±»¬Å£,2,54.459965714285715
2017-03-18,ÀÌÅÉÂéÀ±»¬Å£,1,59.3152
2017-03-19,ÀÌÅÉÂéÀ±»¬Å£,2,57.69536000000001
2017-03-20,ÀÌÅÉÂéÀ±»¬Å£,2,46.390419393939396
2017-03-21,ÀÌÅÉÂéÀ±»¬Å£,2,51.22933333333333
2017-03-22,ÀÌÅÉÂéÀ±»¬Å£,3,51.22933333333333
2017-03-23,ÀÌÅÉÂéÀ±»¬Å£,3,39.94847135135136
2017-03-24,ÀÌÅÉÂéÀ±»¬Å£,2,36.73077333333333
2017-03-25,ÀÌÅÉÂéÀ±»¬Å£,2,48.00257000000001
2017-03-26,ÀÌÅÉÂéÀ±»¬Å£,1,44.82933333333333
2017-03-27,ÀÌÅÉÂéÀ±»¬Å£,2,51.22933333333333
2017-03-28,ÀÌÅÉÂéÀ±»¬Å£,1,52.844115862068975
2017-03-29,ÀÌÅÉÂéÀ±»¬Å£,2,59.3152
2017-03-30,ÀÌÅÉÂéÀ±»¬Å£,2,51.22933333333333
